1110	505
1111	506
1112	505
1113	506
1114	508
1115	506
1116	509
1117	506
1118	505
1119	504
1120	505
1121	506
1122	505
1123	506
1124	509
1125	506
1126	505
1127	508
1128	509
1129	508
1130	509
1131	508
1132	510
1133	508
1134	509
1135	511
1136	513
1137	511
1138	514
1139	512
1140	509
1141	511
1142	509
1143	512
1144	513
1145	512
1146	514
1147	512
1148	514
1149	515
1150	514
1151	516
1152	520
1153	523
1154	520
1155	518
1156	520
1157	516
1158	514
1159	517
1160	519
1161	520
1162	519
1163	514
1164	510
1165	511
1166	510
1167	511
1168	508
1169	507
1170	508
1171	507
1172	509
1173	510
1174	511
1175	513
1176	511
1177	508
1178	506
1179	507
1180	506
1181	507
1182	506
1183	508
1184	506
1185	505
1186	506
1187	507
1188	508
1189	510
1190	508
1191	511
1192	515
1193	517
1194	522
1195	523
1196	522
1197	517
1198	515
1199	518
1200	521
1201	517
1202	514
1203	512
1204	513
1205	512
1206	511
1207	512
1208	509
1209	508
1210	506
1211	507
1212	506
1213	507
1214	506
1215	507
1216	508
1217	507
1218	508
1219	507
1220	508
1221	511
1222	508
1223	507
1224	509
1225	513
1226	514
1227	513
1228	509
1229	507
1230	510
1231	511
1232	510
1233	507
1234	505
1235	506
1236	507
1237	508
1238	509
1239	508
1240	509
1241	508
1242	509
1243	511
1244	510
1245	512
1246	510
1247	509
1248	508
1249	509
1250	508
1251	509
1252	508
1253	509
1254	514
1255	515
1256	517
1257	515
1258	517
1259	519
1260	514
1261	513
1262	511
1263	509
1264	511
1265	509
1266	512
1267	519
1268	512
1269	509
1270	510
1271	518
1272	510
1273	507
1274	508
1275	510
1276	505
1277	504
1278	505
1279	504
1280	503
1281	504
1282	503
1283	505
1284	507
1285	505
1286	503
1287	505
1288	503
1289	505
1290	503
1291	506
1292	507
1293	509
1294	503
1295	505
1296	509
1297	512
1298	508
1299	513
1300	510
1301	508
1302	509
1303	510
1304	509
1305	508
1306	509
1307	508
1308	503
1309	504
1310	503
1311	505
1312	503
1313	504
1314	505
1315	506
1316	507
1317	506
1318	505
1319	504
1320	503
1321	505
1322	503
1323	506
1324	507
1325	509
1326	507
1327	506
1328	508
1329	506
1330	508
1331	510
1332	508
1333	506
1334	508
1335	511
1336	516
1337	522
1338	523
1339	521
1340	522
1341	519
1342	515
1343	517
1344	515
1345	517
1346	520
1347	518
1348	516
1349	518
1350	516
1351	517
1352	519
1353	521
1354	519
1355	521
1356	519
1357	521
1358	523
1359	521
1360	528
1361	521
1362	519
1363	526
1364	528
1365	526
1366	528
1367	537
1368	535
1369	528
1370	519
1371	522
1372	519
1373	522
1374	525
1375	527
1376	536
1377	537
1378	536
1379	533
1380	524
1381	522
1382	525
1383	522
1384	523
1385	522
1386	525
1387	526
1388	529
1389	526
1390	527
1391	526
1392	537
1393	532
1394	533
1395	532
1396	533
1397	536
1398	535
1399	532
1400	531
1401	527
1402	524
1403	519
1404	517
1405	515
1406	512
1407	513
1408	512
1409	513
1410	512
1411	513
1412	512
1413	509
1414	510
1415	508
1416	509
1417	508
1418	507
1419	504
1420	505
1421	507
1422	505
1423	504
1424	505
1425	506
1426	505
1427	507
1428	508
1429	507
1430	505
1431	506
1432	505
1433	507
1434	510
1435	507
1436	511
1437	512
1438	511
1439	507
1440	505
1441	507
1442	510
1443	505
1444	508
1445	505
1446	507
1447	512
1448	514
1449	517
1450	507
1451	513
1452	507
1453	505
1454	504
1455	506
1456	504
1457	506
1458	504
1459	506
1460	510
1461	506
1462	509
1463	506
1464	504
1465	506
1466	507
1467	509
1468	510
1469	509
1470	516
1471	509
1472	518
1473	509
1474	505
1475	507
1476	505
1477	508
1478	505
1479	508
1480	511
1481	508
1482	510
1483	508
1484	511
1485	508
1486	505
1487	507
1488	514
1489	517
1490	528
1491	525
1492	527
1493	532
1494	527
1495	525
1496	538
1497	534
1498	537
1499	535
1500	532
1501	529
1502	522
1503	523
1504	522
1505	521
1506	522
1507	525
1508	513
1509	514
1510	513
1511	514
1512	515
1513	514
1514	513
1515	515
1516	514
1517	512
1518	513
1519	515
1520	513
1521	514
1522	513
1523	512
1524	513
1525	515
1526	513
1527	516
1528	517
1529	516
1530	518
1531	515
1532	518
1533	517
1534	516
1535	520
1536	516
1537	521
1538	523
1539	521
1540	523
1541	518
1542	516
1543	514
1544	512
1545	511
1546	512
1547	513
1548	515
1549	513
1550	515
1551	513
1552	514
1553	516
1554	514
1555	513
1556	512
1557	511
1558	513
1559	511
1560	512
1561	513
1562	517
1563	513
1564	518
1565	520
1566	518
1567	520
1568	514
1569	512
1570	511
1571	513
1572	511
1573	513
1574	515
1575	513
1576	515
1577	513
1578	511
1579	513
1580	516
1581	514
1582	516
1583	513
1584	511
1585	513
1586	512
1587	515
1588	512
1589	513
1590	511
1591	510
1592	509
1593	510
1594	509
1595	510
1596	511
1597	514
1598	519
1599	512
1600	509
1601	508
1602	509
1603	508
1604	510
1605	508
1606	510
1607	509
1608	507
1609	508
1610	507
1611	508
1612	510
1613	511
1614	509
1615	510
1616	508
1617	510
1618	508
1619	507
1620	509
1621	507
1622	509
1623	507
1624	509
1625	507
1626	509
1627	512
1628	510
1629	507
1630	509
1631	512
1632	513
1633	515
1634	514
1635	516
1636	520
1637	516
1638	514
1639	516
1640	527
1641	516
1642	529
1643	525
1644	527
1645	530
1646	527
1647	525
1648	527
1649	530
1650	533
1651	532
1652	530
1653	529
1654	531
1655	529
1656	526
1657	527
1658	528
1659	525
1660	527
1661	530
1662	527
1663	529
1664	530
1665	533
1666	521
1667	525
1668	538
1669	525
1670	523
1671	540
1672	542
1673	538
1674	526
1675	527
1676	521
1677	519
1678	514
1679	512
1680	510
1681	506
1682	504
1683	503
1684	504
1685	503
1686	499
1687	501
1688	502
1689	500
1690	501
1691	502
1692	504
1693	505
1694	504
1695	505
1696	504
1697	502
1698	505
1699	506
1700	505
1701	504
1702	503
1703	504
1704	503
1705	502
1706	503
1707	502
1708	504
1709	502
1710	503
1711	505
1712	502
1713	500
1714	502
1715	501
1716	503
1717	501
1718	502
1719	500
1720	501
1721	500
1722	502
1723	500
1724	502
1725	500
1726	503
1727	505
1728	503
1729	500
1730	502
1731	505
1732	509
1733	510
1734	509
1735	510
1736	509
1737	507
1738	508
1739	507
1740	509
1741	507
1742	509
1743	505
1744	510
1745	508
1746	510
1747	508
1748	511
1749	513
1750	516
1751	513
1752	511
1753	506
1754	508
1755	506
1756	508
1757	506
1758	508
1759	517
1760	508
1761	506
1762	509
1763	506
1764	503
1765	500
1766	502
1767	500
1768	501
1769	504
1770	507
1771	504
1772	506
1773	504
1774	508
1775	510
1776	508
1777	504
1778	508
1779	504
1780	506
1781	505
1782	509
1783	505
1784	507
1785	505
1786	508
1787	510
1788	513
1789	520
1790	513
1791	510
1792	521
1793	510
1794	523
1795	510
1796	540
1797	510
1798	514
1799	510
1800	516
1801	510
1802	507
1803	509
1804	507
1805	510
1806	507
1807	505
1808	507
1809	508
1810	507
1811	508
1812	505
1813	507
1814	508
1815	507
1816	505
1817	504
1818	505
1819	504
1820	505
1821	504
1822	502
1823	501
1824	503
1825	501
1826	502
1827	501
1828	502
1829	501
1830	502
1831	500
1832	502
1833	500
1834	502
1835	500
1836	502
1837	500
1838	502
1839	500
1840	502
1841	500
1842	502
1843	504
1844	502
1845	505
1846	508
1847	506
1848	503
1849	500
1850	503
1851	504
1852	503
1853	504
1854	505
1855	503
1856	505
1857	502
1858	505
1859	502
1860	503
1861	502
1862	505
1863	502
1864	503
1865	502
1866	505
1867	502
1868	504
1869	509
1870	504
1871	506
1872	508
1873	506
1874	504
1875	509
1876	510
1877	512
1878	507
1879	505
1880	508
1881	502
1882	500
1883	501
1884	500
1885	502
1886	505
1887	502
1888	500
1889	503
1890	500
1891	501
1892	506
1893	508
1894	506
1895	509
1896	512
1897	509
1898	506
1899	501
1900	500
1901	502
1902	503
1903	502
1904	504
1905	502
1906	504
1907	502
1908	500
1909	502
1910	503
1911	501
1912	500
1913	501
1914	503
1915	501
1916	500
1917	503
1918	500
1919	504
1920	505
1921	506
1922	507
1923	508
1924	507
1925	504
1926	503
1927	505
1928	503
1929	506
1930	508
1931	512
1932	508
1933	511
1934	508
1935	511
1936	512
1937	507
1938	504
1939	505
1940	504
1941	505
1942	506
1943	503
1944	504
1945	505
1946	507
1947	505
1948	507
1949	505
1950	508
1951	505
1952	508
1953	513
1954	515
1955	513
1956	515
1957	517
1958	519
1959	517
1960	512
1961	510
1962	507
1963	508
1964	509
1965	508
1966	510
1967	513
1968	514
1969	511
1970	509
1971	510
1972	509
1973	507
1974	509
1975	512
1976	509
1977	511
1978	514
1979	515
1980	533
1981	523
1982	526
1983	523
1984	551
1985	523
1986	521
1987	549
1988	538
1989	529
1990	527
1991	529
1992	527
1993	530
1994	527
1995	530
1996	529
1997	528
1998	542
1999	540
2000	526
2001	525
2002	522
2003	519
2004	520
2005	519
2006	517
2007	518
2008	519
2009	520
2010	519
2011	518
2012	516
2013	517
2014	516
2015	517
2016	516
2017	518
2018	517
2019	515
2020	516
2021	517
2022	518
2023	517
2024	516
2025	517
2026	516
2027	515
2028	516
2029	517
2030	516
2031	517
2032	518
2033	515
2034	518
2035	519
2036	521
2037	515
2038	517
2039	520
2040	517
2041	519
2042	523
2043	524
2044	523
2045	525
2046	523
2047	519
2048	517
2049	521
2050	519
2051	520
2052	519
2053	521
2054	519
2055	521
2056	519
2057	521
2058	523
2059	521
2060	519
2061	521
2062	524
2063	521
2064	519
2065	521
2066	517
2067	518
2068	517
2069	519
2070	524
2071	525
2072	524
2073	533
2074	534
2075	532
2076	531
2077	522
2078	517
2079	519
2080	517
2081	519
2082	524
2083	528
2084	530
2085	528
2086	530
2087	528
2088	529
2089	534
2090	531
2091	526
2092	528
2093	523
2094	521
2095	523
2096	521
2097	523
2098	525
2099	521
2100	525
2101	521
2102	519
2103	517
2104	518
2105	517
2106	516
2107	515
2108	516
2109	515
2110	517
2111	515
2112	517
2113	515
2114	517
2115	515
2116	517
2117	519
2118	520
2119	519
2120	517
2121	518
2122	516
2123	517
2124	516
2125	518
2126	520
2127	523
2128	524
2129	521
2130	519
2131	517
2132	520
2133	517
2134	516
2135	518
2136	516
2137	518
2138	517
2139	520
2140	518
2141	515
2142	516
2143	518
2144	516
2145	518
2146	516
2147	515
2148	517
2149	515
2150	517
2151	519
2152	521
2153	520
2154	518
2155	517
2156	515
2157	518
2158	515
2159	516
2160	518
2161	521
2162	518
2163	521
2164	518
2165	527
2166	518
2167	529
2168	526
2169	529
2170	526
2171	524
2172	528
2173	539
2174	528
2175	524
2176	527
2177	529
2178	546
2179	529
2180	528
2181	532
2182	531
2183	533
2184	530
2185	531
2186	532
2187	533
2188	531
2189	536
2190	537
2191	536
2192	531
2193	530
2194	533
2195	530
2196	531
2197	530
2198	532
2199	530
2200	528
2201	529
2202	530
2203	529
2204	526
2205	527
2206	526
2207	527
2208	526
2209	525
2210	526
2211	525
2212	527
2213	525
2214	527
2215	525
2216	527
2217	525
2218	527
2219	529
2220	527
2221	529
2222	530
2223	529
2224	527
2225	525
2226	527
2227	529
2228	532
2229	533
2230	534
2231	532
2232	530
2233	528
2234	530
2235	534
2236	532
2237	533
2238	532
2239	534
2240	532
2241	528
2242	530
2243	531
2244	533
2245	534
2246	533
2247	535
2248	534
2249	533
2250	534
2251	531
2252	529
2253	530
2254	529
2255	530
2256	531
2257	530
2258	532
2259	533
2260	536
2261	543
2262	544
2263	543
2264	544
2265	543
2266	545
2267	538
2268	543
2269	538
2270	539
2271	538
2272	546
2273	544
2274	546
2275	542
2276	538
2277	542
2278	541
2279	544
2280	541
2281	530
2282	528
2283	525
2284	523
2285	522
2286	521
2287	523
2288	522
2289	520
2290	521
2291	523
2292	521
2293	523
2294	521
2295	523
2296	521
2297	520
2298	521
2299	520
2300	519
2301	520
2302	519
2303	520
2304	518
2305	517
2306	516
2307	514
2308	515
2309	516
2310	515
2311	516
2312	515
2313	517
2314	515
2315	517
2316	515
2317	516
2318	515
2319	518
2320	515
2321	518
2322	515
2323	517
2324	521
2325	522
2326	521
2327	517
2328	515
2329	519
2330	520
2331	519
2332	520
2333	519
2334	521
2335	528
2336	526
2337	533
2338	531
2339	524
2340	526
2341	524
2342	525
2343	524
2344	525
2345	524
2346	526
2347	528
2348	526
2349	529
2350	531
2351	536
2352	547
2353	550
2354	547
2355	545
2356	542
2357	543
2358	529
2359	524
2360	526
2361	524
2362	531
2363	542
2364	543
2365	542
2366	543
2367	539
2368	543
2369	542
2370	531
2371	532
2372	535
2373	532
2374	531
2375	527
2376	528
2377	523
2378	524
2379	523
2380	525
2381	526
2382	525
2383	523
2384	526
2385	523
2386	516
2387	517
2388	516
2389	518
2390	516
2391	518
2392	514
2393	513
2394	511
2395	512
2396	511
2397	512
2398	513
2399	512
2400	514
2401	512
2402	513
2403	512
2404	513
2405	512
2406	513
2407	516
2408	517
2409	516
2410	513
2411	512
2412	514
2413	517
2414	518
2415	516
2416	517
2417	518
2418	519
2419	520
2420	517
2421	515
2422	513
2423	514
2424	513
2425	516
2426	515
2427	516
2428	513
2429	515
2430	513
2431	515
2432	519
2433	520
2434	519
2435	521
2436	519
2437	515
2438	513
2439	515
2440	513
2441	515
2442	513
2443	517
2444	518
2445	517
2446	518
2447	525
2448	518
2449	517
2450	518
2451	517
2452	519
2453	517
2454	519
2455	517
2456	519
2457	517
2458	513
2459	515
2460	513
2461	512
2462	514
2463	512
2464	514
2465	516
2466	514
2467	515
2468	516
2469	515
2470	514
2471	521
2472	519
2473	520
2474	529
2475	512
2476	511
2477	513
2478	514
2479	512
2480	511
2481	512
2482	513
2483	515
2484	513
2485	514
2486	516
2487	514
2488	516
2489	514
2490	517
2491	514
2492	523
2493	524
2494	523
2495	526
2496	523
2497	524
2498	515
2499	513
2500	514
2501	513
2502	514
2503	515
2504	514
2505	515
2506	514
2507	515
2508	514
2509	513
2510	512
2511	513
2512	514
2513	513
2514	512
2515	513
2516	512
2517	513
2518	512
2519	513
2520	512
2521	514
2522	512
2523	513
2524	512
2525	514
2526	517
2527	518
2528	517
2529	519
2530	517
2531	518
2532	515
2533	513
2534	516
2535	513
2536	514
2537	515
2538	512
2539	514
2540	516
2541	514
2542	512
2543	514
2544	516
2545	514
2546	515
2547	516
2548	514
2549	516
2550	517
2551	516
2552	518
2553	516
2554	518
2555	516
2556	518
2557	522
2558	523
2559	522
2560	518
2561	516
2562	514
2563	515
2564	516
2565	515
2566	514
2567	515
2568	514
2569	516
2570	518
2571	519
2572	518
2573	520
2574	518
2575	520
2576	523
2577	521
2578	518
2579	520
2580	518
2581	521
2582	523
2583	530
2584	528
2585	529
2586	538
2587	521
2588	528
2589	530
2590	528
2591	531
2592	528
2593	521
2594	524
2595	521
2596	529
2597	526
2598	529
2599	526
2600	523
2601	520
2602	518
2603	516
2604	514
2605	515
2606	514
2607	515
2608	517
2609	515
2610	516
2611	518
2612	516
2613	518
2614	520
2615	518
2616	516
2617	518
2618	516
2619	518
2620	517
2621	515
2622	516
2623	515
2624	516
2625	513
2626	511
2627	512
2628	511
2629	512
2630	513
2631	512
2632	511
2633	510
2634	512
2635	510
2636	512
2637	510
2638	511
2639	510
2640	512
2641	510
2642	512
2643	514
2644	512
2645	514
2646	517
2647	514
2648	512
2649	514
2650	512
2651	514
2652	512
2653	514
2654	512
2655	510
2656	512
2657	513
2658	515
2659	518
2660	519
2661	521
2662	515
2663	513
2664	516
2665	518
2666	521
2667	518
2668	515
2669	513
2670	520
2671	521
2672	520
2673	523
2674	516
2675	513
2676	520
2677	518
2678	519
2679	517
2680	518
2681	516
2682	517
2683	516
2684	524
2685	520
2686	521
2687	519
2688	518
2689	519
2690	522
2691	521
2692	519
2693	528
2694	529
2695	528
2696	529
2697	528
2698	519
2699	521
2700	519
2701	518
2702	519
2703	518
2704	519
2705	518
2706	517
2707	518
2708	519
2709	517
2710	515
2711	514
2712	513
2713	514
2714	513
2715	512
2716	513
2717	512
2718	513
2719	512
2720	513
2721	512
2722	513
2723	512
2724	513
2725	515
2726	513
2727	516
2728	517
2729	516
2730	518
2731	515
2732	513
2733	515
2734	513
2735	515
2736	513
2737	517
2738	518
2739	517
2740	520
2741	516
2742	513
2743	512
2744	515
2745	512
2746	513
2747	512
2748	514
2749	517
2750	520
2751	517
2752	512
2753	515
2754	512
2755	519
2756	520
2757	519
2758	521
2759	524
2760	521
2761	514
2762	512
2763	519
2764	523
2765	519
2766	522
2767	516
2768	512
2769	515
2770	516
2771	514
2772	515
2773	513
2774	514
2775	513
2776	514
2777	513
2778	515
2779	516
2780	515
2781	516
2782	514
2783	513
2784	515
2785	513
2786	516
2787	513
2788	516
2789	517
2790	516
2791	525
2792	526
2793	519
2794	526
2795	525
2796	527
2797	530
2798	532
2799	523
2800	521
2801	517
2802	518
2803	519
2804	520
2805	519
2806	520
2807	518
2808	517
2809	518
2810	517
2811	516
2812	517
2813	516
2814	515
2815	516
2816	514
2817	515
2818	514
2819	513
2820	514
2821	513
2822	515
2823	516
2824	514
2825	516
2826	514
2827	513
2828	515
2829	513
2830	514
2831	517
2832	518
2833	520
2834	514
2835	517
2836	518
2837	519
2838	518
2839	519
2840	520
2841	518
2842	520
2843	519
2844	520
2845	516
2846	517
2847	514
2848	515
2849	514
2850	515
2851	519
2852	515
2853	514
2854	515
2855	514
2856	516
2857	518
2858	521
2859	518
2860	516
2861	521
2862	516
2863	514
2864	516
2865	523
2866	521
2867	514
2868	516
2869	514
2870	513
2871	515
2872	520
2873	518
2874	519
2875	514
2876	516
2877	514
2878	516
2879	527
2880	516
2881	518
2882	516
2883	514
2884	516
2885	514
2886	518
2887	517
2888	519
2889	529
2890	522
2891	520
2892	522
2893	520
2894	519
2895	521
2896	519
2897	522
2898	519
2899	518
2900	521
2901	518
2902	519
2903	518
2904	517
2905	516
2906	517
2907	518
2908	519
2909	520
2910	519
2911	520
2912	522
2913	521
2914	523
2915	521
2916	522
2917	521
2918	522
2919	518
2920	517
2921	516
2922	517
2923	516
2924	518
2925	516
2926	518
2927	516
2928	518
2929	516
2930	518
2931	519
2932	517
2933	516
2934	518
2935	520
2936	519
2937	522
2938	521
2939	520
2940	519
2941	520
2942	519
2943	516
2944	515
2945	517
2946	515
2947	517
2948	515
2949	516
2950	517
2951	518
2952	517
2953	516
2954	517
2955	516
2956	519
2957	520
2958	522
2959	516
2960	520
2961	516
2962	517
2963	521
2964	523
2965	521
2966	517
2967	518
2968	520
2969	518
2970	519
2971	517
2972	518
2973	517
2974	516
2975	517
2976	516
2977	517
2978	516
2979	518
2980	516
2981	518
2982	516
2983	519
2984	526
2985	519
2986	516
2987	518
2988	516
2989	517
2990	528
2991	530
2992	528
2993	517
2994	523
2995	521
2996	523
2997	525
2998	526
2999	525
